;$FILEVERSION=1.1
;$STARTTIME=45822.7925831713
;
;   Start time: 14/06/2025 19:01:19.186.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
  4079)      6367.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4080)      6367.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4081)      6368.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4082)      6368.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4083)      6369.2  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4084)      6369.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4085)      6370.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4086)      6370.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4087)      6371.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4088)      6372.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4089)      6372.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4090)      6373.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4091)      6373.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4092)      6374.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4093)      6375.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4094)      6375.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4095)      6376.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4096)      6376.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4097)      6409.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4098)      6409.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4099)      6410.4  Rx     1802F401  8  8D 08 0B 6E 00 00 00 00 
  4100)      6411.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4101)      6411.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4102)      6412.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4103)      6412.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4104)      6413.3  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  4105)      6413.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4106)      6414.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4107)      6415.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4108)      6415.5  Rx     1812F401  8  92 08 98 08 86 08 8F 08 
  4109)      6416.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4110)      6416.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4111)      6417.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4112)      6417.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4113)      6418.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4114)      6418.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4115)      6419.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4116)      6419.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4117)      6420.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4118)      6421.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4119)      6421.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4120)      6422.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4121)      6422.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4122)      6423.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4123)      6424.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4124)      6424.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4125)      6425.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4126)      6425.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4127)      6426.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4128)      6426.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4129)      6459.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4130)      6459.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4131)      6460.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4132)      6461.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4133)      6461.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4134)      6462.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4135)      6462.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4136)      6463.2  Rx     1807F401  8  00 01 60 A8 02 A0 82 00 
  4137)      6463.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4138)      6464.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4139)      6464.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4140)      6465.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4141)      6466.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4142)      6466.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4143)      6467.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4144)      6467.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4145)      6468.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4146)      6468.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4147)      6469.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4148)      6469.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4149)      6470.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4150)      6471.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4151)      6471.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4152)      6472.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4153)      6472.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4154)      6473.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4155)      6473.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4156)      6474.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4157)      6475.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4158)      6475.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4159)      6476.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4160)      6476.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4161)      6509.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4162)      6509.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4163)      6510.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4164)      6510.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4165)      6511.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4166)      6512.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4167)      6512.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4168)      6513.1  Rx     1807F401  8  00 01 61 A8 02 A0 7F 00 
  4169)      6513.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4170)      6514.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4171)      6514.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4172)      6515.4  Rx     1812F401  8  93 08 98 08 86 08 90 08 
  4173)      6516.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4174)      6516.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4175)      6517.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4176)      6517.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4177)      6518.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4178)      6518.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4179)      6519.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  4180)      6519.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4181)      6520.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4182)      6520.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4183)      6521.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4184)      6522.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4185)      6522.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4186)      6523.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4187)      6523.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4188)      6524.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4189)      6525.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4190)      6525.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4191)      6526.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4192)      6526.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4193)      6559.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4194)      6559.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4195)      6560.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4196)      6560.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4197)      6561.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4198)      6562.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4199)      6562.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4200)      6563.2  Rx     1807F401  8  00 01 61 A8 02 A0 7F 00 
  4201)      6563.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4202)      6564.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4203)      6564.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4204)      6565.4  Rx     1812F401  8  93 08 98 08 86 08 90 08 
  4205)      6566.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4206)      6566.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4207)      6567.0  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4208)      6567.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4209)      6568.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4210)      6568.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4211)      6569.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  4212)      6569.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4213)      6570.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4214)      6570.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4215)      6571.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4216)      6572.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4217)      6572.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4218)      6573.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4219)      6573.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4220)      6574.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4221)      6575.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4222)      6575.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4223)      6576.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4224)      6576.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4225)      6609.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4226)      6609.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4227)      6610.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4228)      6610.9  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  4229)      6611.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4230)      6612.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4231)      6612.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4232)      6613.2  Rx     1807F401  8  00 01 61 A8 02 A0 7F 00 
  4233)      6613.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4234)      6614.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4235)      6614.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4236)      6615.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4237)      6616.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4238)      6616.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4239)      6617.1  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  4240)      6617.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4241)      6618.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4242)      6618.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4243)      6619.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4244)      6619.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4245)      6620.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4246)      6620.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4247)      6621.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4248)      6622.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4249)      6622.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4250)      6623.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4251)      6623.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4252)      6624.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4253)      6625.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4254)      6625.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4255)      6626.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4256)      6626.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4257)      6659.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4258)      6659.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4259)      6660.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4260)      6660.9  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4261)      6661.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4262)      6662.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4263)      6662.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4264)      6663.2  Rx     1807F401  8  00 01 61 A8 02 A0 80 00 
  4265)      6663.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4266)      6664.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4267)      6664.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4268)      6665.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4269)      6666.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4270)      6666.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4271)      6667.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4272)      6667.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4273)      6668.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4274)      6668.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4275)      6669.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4276)      6669.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4277)      6670.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4278)      6671.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4279)      6671.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4280)      6672.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4281)      6672.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4282)      6673.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4283)      6673.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4284)      6674.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4285)      6675.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4286)      6675.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4287)      6676.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4288)      6676.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4289)      6709.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4290)      6709.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4291)      6710.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4292)      6710.9  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4293)      6711.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4294)      6712.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4295)      6712.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4296)      6713.2  Rx     1807F401  8  00 01 61 A8 02 A0 80 00 
  4297)      6713.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4298)      6714.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4299)      6714.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4300)      6715.4  Rx     1812F401  8  93 08 98 08 86 08 90 08 
  4301)      6716.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4302)      6716.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4303)      6717.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4304)      6717.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4305)      6718.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
  4306)      6718.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4307)      6719.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4308)      6719.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4309)      6720.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A2 02 
  4310)      6721.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4311)      6721.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4312)      6722.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4313)      6722.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4314)      6723.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4315)      6723.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4316)      6724.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4317)      6725.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4318)      6725.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4319)      6726.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4320)      6726.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4321)      6759.2  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4322)      6759.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4323)      6760.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4324)      6761.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4325)      6761.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4326)      6762.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4327)      6762.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4328)      6763.2  Rx     1807F401  8  00 01 61 A8 02 A0 82 00 
  4329)      6763.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4330)      6764.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4331)      6764.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4332)      6765.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4333)      6766.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4334)      6766.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4335)      6767.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4336)      6767.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4337)      6768.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  4338)      6768.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4339)      6769.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4340)      6769.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4341)      6770.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  4342)      6770.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4343)      6771.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4344)      6772.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4345)      6772.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4346)      6773.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4347)      6773.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4348)      6774.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4349)      6775.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4350)      6775.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4351)      6776.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4352)      6776.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4353)      6809.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4354)      6809.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4355)      6810.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4356)      6811.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  4357)      6811.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4358)      6812.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  4359)      6812.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4360)      6813.2  Rx     1807F401  8  00 01 61 A8 02 A0 82 00 
  4361)      6813.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4362)      6814.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4363)      6814.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4364)      6815.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4365)      6816.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4366)      6816.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  4367)      6817.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4368)      6817.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4369)      6818.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
  4370)      6818.7  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  4371)      6819.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  4372)      6819.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4373)      6820.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  4374)      6821.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4375)      6821.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4376)      6822.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4377)      6822.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4378)      6823.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  4379)      6823.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  4380)      6824.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  4381)      6825.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  4382)      6825.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  4383)      6826.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  4384)      6826.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  4385)      6859.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  4386)      6859.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  4387)      6860.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  4388)      6861.0  Rx     1803F401  8  0C 95 08 04 8B 08 0C 00 
  4389)      6861.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  4390)      6862.1  Rx     1805F401  8  0C 93 08 06 8D 08 01 00 
  4391)      6862.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  4392)      6863.2  Rx     1807F401  8  00 01 61 A8 02 A0 7F 00 
  4393)      6863.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  4394)      6864.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  4395)      6864.9  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  4396)      6865.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  4397)      6866.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  4398)      6866.6  Rx     1814F401  8  94 08 91 08 91 08 95 08 
  4399)      6867.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  4400)      6867.6  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  4401)      6868.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
  4402)      6868.7  Rx     1818F401  8  90 08 93 08 8F 08 92 08 
  4403)      6869.3  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  4404)      6869.8  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  4405)      6870.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  4406)      6870.9  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  4407)      6871.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  4408)      6872.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  4409)      6872.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  4410)      6873.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
